,author_searched,author,title,datepublished,isbn13
2677,Nnedi Okorafor,"Okorafor, Nnedi",Broken Places & Outer Spaces (TED 2),,9781471185359
2678,Nnedi Okorafor,Nnedi Okorafor,Laguna,,9788898950218
2679,Nnedi Okorafor,"Okorafor, Nnedi",Who Fears Death,,9780756417109
2680,Nnedi Okorafor,"Okorafor, Nnedi",LaGuardia Deluxe Edition,,9781506728599
2681,Nnedi Okorafor,"Okorafor, Nnedi","Binti (Binti, 1)",,9780765385253
2682,Nnedi Okorafor,"Okorafor, Nnedi",Qui a peur de la mort ?,,9782376864714
2683,Nnedi Okorafor,"Okorafor, Nnedi",akata warrior (MEDIUM) (French Edition),,9782211310147
2684,Nnedi Okorafor,"Okorafor, Nnedi",Quién teme a la muerte (El día siguiente) (Spanish Edition),,9786075277127
2685,Nnedi Okorafor,Nnedi Okorafor,Chicken In The Kitchen,,9781913747190
2686,Nnedi Okorafor,"Okorafor, Nnedi",Binti: Fuego sagrado,,9788412571738
2687,Nnedi Okorafor,"Okorafor, Nnedi",The Black Pages (Black Stars),,9781542032704
2688,Nnedi Okorafor,Nnedi Okorafor,Iridessa And The Secret Of The Never Mine,,9781743625972
2689,Nnedi Okorafor,"Okorafor, Nnedi",Broken Places & Outer Spaces: Finding Creativity in the Unexpected (TED Books),,9781501195471
2690,Nnedi Okorafor,"Okorafor, Nnedi",Shuri Vol. 1: The Search For Black Panther (Shuri (2018-2019)),,9781302510756
2691,Nnedi Okorafor,"Okorafor, Nnedi",Who Fears Death,,9781441879882
2692,Nnedi Okorafor,"Okorafor, Nnedi","Binti: Home (Binti, 2)",,9781541413566
2693,Nnedi Okorafor,Nnedi Okorafor,What Sunny Saw In The Flames,,9789785023855
2694,Nnedi Okorafor,"Okorafor, Nnedi",Qui a peur de la mort ? (Imaginaire) (French Edition),,9782253083696
2695,Nnedi Okorafor,"Okorafor, Nnedi",Who Fears Death,,9781101516003
2696,Nnedi Okorafor,"Okorafor, Nnedi",Who Fears Death,,9780008288709
2697,Nnedi Okorafor,"Okorafor, Nnedi",Binti - La trilogia (Urania Jumbo) (Italian Edition),,9788835710011
2698,Nnedi Okorafor,"Okorafor, Nnedi","Hello, Moto: A Tor.Com Original",,9781466803039
2699,Nnedi Okorafor,"Okorafor, Nnedi",La Fille aux Mains Magiques (GRAPHIC) (French Edition),,9782376863601
2700,Nnedi Okorafor,Nnedi Okorafor,LaGuardia Deluxe Edition,,9781506731193
2701,Nnedi Okorafor,"Okorafor, Nnedi",Binti: The Night Masquerade (binti (3)),,9781541463578
2702,Nnedi Okorafor,"Okorafor, Nnedi",Akata Witch (Turtleback School & Library Binding Edition),,9780606401012
2703,Nnedi Okorafor,"Okorafor, Nnedi",Broken Places & Outer Spaces: Finding Creativity in the Unexpected (TED Books),,9781501195488
2704,Nnedi Okorafor,"Okorafor, Nnedi",The Book of Phoenix,,9781444762792
2705,Nnedi Okorafor,"Okorafor, Nnedi",Remote Control,,9781250772800
2706,Nnedi Okorafor,"Okorafor, Nnedi",Who Fears Death,,9780756406691
2707,Nnedi Okorafor,"Okorafor, Nnedi",Lagoon,,9781481440875
2708,Nnedi Okorafor,"Okorafor, Nnedi",Qui tem la mort (Singulars) (Catalan Edition),,9788417925000
2709,Nnedi Okorafor,"Okorafor, Nnedi",Akata Witch,,9780142420911
2710,Nnedi Okorafor,Nnedi Okorafor,Antar: The Black Knight,,9781684053735
2711,Nnedi Okorafor,"Okorafor, Nnedi",Binti: The Complete Trilogy,,9780756415198
2712,Nnedi Okorafor,Nnedi Okorafor,Quem Teme A Morte: Onye E A Profecia (em Portugues Do Brasil),,9788581301594
2713,Nnedi Okorafor,Nnedi Okorafor,Broken Places & Outer Spaces: Finding Creativity in the Unexpected: The TED Series,,9781508278627
2714,Nnedi Okorafor,"Okorafor, Nnedi",Binti,,9780765384461
2715,Nnedi Okorafor,Nnedi Okorafor,Who Fears Death,,9781455875634
2716,Nnedi Okorafor,Nnedi Okorafor,Kdo Se Bojí Smrti,,9788075775894
2717,Nnedi Okorafor,"Okorafor, Nnedi",Ikenga,,9780593113523
2718,Nnedi Okorafor,"Okorafor, Nnedi",Noor,,9780756418304
2719,Nnedi Okorafor,"Okorafor, Nnedi",The Scenic Route (The Nsibidi Scripts),,9780593528587
2720,Nnedi Okorafor,Nnedi Okorafor,Binti 1: Ensam,,9789152157534
