,isbn13,datepublished,totalrevenue,totalunits,price
21735,9781472256607.0,2019-05-30,399,1,399.0
21736,9781472257734.0,2018-06-19,51153,240,206.1813953488372
21737,9781472257758.0,2018-10-09,127985,629,220.58549222797927
21738,9781472257772.0,2018-02-06,483715,1568,293.6652719665272
21739,9781472258304.0,2018-09-20,399,1,399.0
21740,9781472258342.0,2018-11-15,955507,1667,435.9095744680851
21741,9781472258717.0,2019-10-03,44012,201,184.56521739130434
21742,9781472259172.0,2019-07-11,1070091,974,1156.6731141199227
21743,9781472259790.0,2018-06-07,14676,28,519.9583333333334
21744,9781472260765.0,2019-07-23,20062,136,137.3913043478261
21745,9781472261571.0,2018-08-09,45943,329,481.21374045801525
21746,9781472261632.0,2018-08-09,4193,7,455.24
21747,9781472261984.0,2019-03-21,901773,7388,158.2899022801303
21748,9781472263803.0,2020-07-09,67932,76,746.5
21749,9781472264534.0,2019-01-01,189000,2153,84.64161849710983
21750,9781472265944.0,2019-05-31,7157227,53524,183.01766784452298
21751,9781472265944.0,2019-06-01,3591,9,399.0
21752,9781472266750.0,2019-09-05,616530,6494,87.15094339622641
21753,9781472266767.0,2019-12-25,482004,5647,80.7127659574468
21754,9781472267733.0,2020-01-09,1398,2,559.2
21755,9781472267733.0,2020-01-16,902,1,628.1428571428571
21756,9781472267733.0,2020-01-23,2796,5,534.5294117647059
21757,9781472271266.0,2019-11-14,3996,4,934.5483870967741
21758,9781472338020.0,2015-09-04,2674,7,382.0
21759,9781472577467.0,2014-04-24,74311,44,1871.276595744681
21760,9781472815934.0,2017-08-24,188815,194,966.5448028673835
21761,9781472816177.0,2017-10-19,228675,235,984.3994910941476
21762,9781472816412.0,2017-08-24,107739,124,875.3363636363637
21763,9781472816986.0,2017-11-30,77745,81,978.2137404580153
21764,9781472817211.0,2017-11-30,696716,702,1004.7222222222222
21765,9781472817242.0,2018-01-25,125358,130,987.6266666666667
21766,9781472817365.0,2017-10-19,130554,123,1271.1657754010696
21767,9781472817488.0,2017-11-30,185697,199,921.3301282051282
21768,9781472817549.0,2017-10-19,393177,298,1649.881188118812
21769,9781472817662.0,2017-11-30,198549,198,1004.710027100271
21770,9781472817792.0,2017-08-24,192611,171,1147.9074074074074
21771,9781472818003.0,2017-07-27,227326,234,989.6813559322034
21772,9781472818126.0,2017-10-19,341560,360,966.6610878661088
21773,9781472818188.0,2017-07-27,130893,173,787.7301587301587
21774,9781472818218.0,2019-01-24,192894,182,1047.6466165413533
21775,9781472818249.0,2018-02-22,319664,322,1008.4036511156187
21776,9781472818317.0,2017-07-27,135322,142,972.4897959183673
21777,9781472818348.0,2017-08-24,273639,286,979.5044843049327
21778,9781472818553.0,2017-11-20,916111,1748,903.3995901639345
21779,9781472818676.0,2017-08-24,63731,65,1034.4434782608696
21780,9781472818799.0,2017-07-27,115129,115,983.9832402234637
21781,9781472818850.0,2018-02-22,27453,27,1015.1363636363636
21782,9781472818881.0,2017-10-19,322184,327,998.9485458612976
21783,9781472818911.0,2017-09-21,283910,270,1093.3360433604337
21784,9781472819192.0,2017-11-30,106074,122,897.4265402843602
21785,9781472819222.0,2017-09-21,313243,308,1017.8301886792453
21786,9781472819475.0,2017-09-21,75815,80,972.1021897810219
21787,9781472819512.0,2017-08-24,27375,34,865.9074074074074
21788,9781472819604.0,2017-11-21,1998,2,999.0
21789,9781472819604.0,2017-11-30,101390,104,987.0761421319797
21790,9781472819819.0,2018-02-22,129640,125,1024.6935483870968
21791,9781472819871.0,2017-09-21,1704174,2869,958.1043285238624
21792,9781472819871.0,2019-09-21,0,0,966.0
21793,9781472819994.0,2018-08-28,237527,225,1021.2004048582996
21794,9781472820112.0,2018-06-28,111795,109,1015.5189873417721
21795,9781472820143.0,2018-01-25,103255,103,1023.0927835051547
21796,9781472820198.0,2018-05-31,203955,192,1051.8805970149253
21797,9781472820297.0,2017-09-21,68612,86,804.312
21798,9781472820327.0,2017-10-19,103999,107,1005.9090909090909
21799,9781472820358.0,2018-03-09,215763,204,1038.5422740524782
21800,9781472820419.0,2018-07-26,138352,131,1025.8267716535433
21801,9781472820471.0,2017-07-27,1913425,1230,1122.135980746089
21802,9781472820563.0,2017-09-21,174882,176,999.9701492537314
21803,9781472820594.0,2018-01-25,233928,225,1009.9863636363636
21804,9781472820624.0,2018-02-22,274844,269,1019.565815324165
21805,9781472820655.0,2018-11-29,220381,189,1082.8973105134473
21806,9781472821454.0,2019-04-18,83665,64,1306.3963414634147
21807,9781472821492.0,2017-08-24,231843,207,1166.117994100295
21808,9781472821515.0,2018-08-23,113607,67,1777.2716535433071
21809,9781472821812.0,2018-01-25,54694,55,1006.8275862068965
21810,9781472822451.0,2018-01-25,625249,598,1025.8093699515348
21811,9781472822499.0,2017-10-19,168964,174,962.552995391705
21812,9781472822529.0,2018-04-19,267812,246,1038.96875
21813,9781472822574.0,2018-03-22,116964,106,1029.776371308017
21814,9781472822604.0,2018-02-22,190087,190,1040.6510538641687
21815,9781472822932.0,2017-12-28,60210,69,975.5042016806723
21816,9781472823212.0,2018-02-22,430408,421,1011.5580693815988
21817,9781472823533.0,2017-12-28,211358,209,999.8443708609271
21818,9781472823571.0,2017-09-21,120710,117,1035.327935222672
21819,9781472823618.0,2018-05-31,89054,78,1058.4117647058824
21820,9781472823632.0,2018-10-18,315826,276,1074.2164009111618
21821,9781472823670.0,2018-07-26,464974,426,1064.0457142857142
21822,9781472823724.0,2018-11-29,793260,835,1515.2079002079001
21823,9781472823977.0,2018-04-19,20282,18,968.975
21824,9781472824349.0,2018-07-26,107223,98,1058.0623145400593
21825,9781472824387.0,2018-07-26,629243,491,1259.261565836299
21826,9781472824493.0,2018-08-23,284673,194,1458.7374749498997
21827,9781472824578.0,2017-10-19,288613,292,988.5590909090909
21828,9781472824622.0,2018-03-09,240217,236,1011.9025787965616
21829,9781472825001.0,2018-07-26,150264,161,970.9126984126984
21830,9781472825049.0,2018-03-09,260880,252,1012.8294849023091
21831,9781472825117.0,2018-12-27,201746,187,1000.2020725388601
21832,9781472825155.0,2018-02-22,48031,48,1001.9174311926605
21833,9781472825209.0,2017-11-30,149659,155,982.5379310344828
21834,9781472825285.0,2017-10-19,138158,141,986.4550561797753
21835,9781472825360.0,2018-05-31,183003,192,956.6816976127321
21836,9781472825391.0,2018-02-22,83676,51,1668.0555555555557
21837,9781472825438.0,2018-05-31,42768,43,986.8057142857143
21838,9781472825520.0,2019-02-21,363270,226,1829.1466275659825
21839,9781472825575.0,2018-05-31,182851,175,1025.064024390244
21840,9781472825612.0,2018-07-26,159271,136,1086.0113314447592
21841,9781472825780.0,2018-01-25,351843,357,985.8857142857142
21842,9781472825810.0,2017-11-30,179214,203,841.8120567375887
21843,9781472825858.0,2018-05-31,302606,286,1011.40625
21844,9781472826091.0,2018-12-27,234814,231,1018.1182519280205
21845,9781472826183.0,2018-08-23,90264,69,1276.3598484848485
21846,9781472826398.0,2018-02-22,1142486,853,1239.2318059299191
21847,9781472826664.0,2018-04-19,0,0,1396.3333333333333
21848,9781472826701.0,2018-06-28,135412,101,1438.0833333333333
21849,9781472826794.0,2017-11-30,79997,77,1028.2957746478874
21850,9781472826848.0,2018-11-29,269982,227,1158.2155555555555
21851,9781472826886.0,2018-09-20,205219,185,1061.1077348066299
21852,9781472826886.0,2024-03-06,0,0,1149.0
21853,9781472827029.0,2017-09-21,419664,382,1207.9345238095239
21854,9781472827074.0,2018-11-29,2819956,2558,1309.7280334728034
21855,9781472827487.0,2018-10-18,16062,11,1497.2835820895523
21856,9781472827548.0,2019-01-24,256729,222,1203.8466386554621
21857,9781472827593.0,2018-09-20,381172,329,1111.1136801541427
21858,9781472827708.0,2018-10-18,124602,101,1192.5861027190333
21859,9781472827746.0,2018-02-22,88223,89,996.7377049180328
21860,9781472828057.0,2018-08-23,134833,106,1281.0728476821191
21861,9781472828170.0,2019-01-24,91105,83,1146.1370262390672
21862,9781472828286.0,2018-03-09,29822,22,1212.7142857142858
21863,9781472828309.0,2018-09-20,130692,109,1213.247191011236
21864,9781472828354.0,2018-10-18,510342,357,1457.6223628691982
21865,9781472828354.0,2018-10-28,0,0,770.0
21866,9781472828354.0,2023-09-19,1399,1,1399.0
21867,9781472828514.0,2018-05-31,74464,39,1931.4
21868,9781472828552.0,2018-06-28,164100,161,999.4345403899722
21869,9781472828859.0,2018-10-18,96138,79,1177.3212290502793
21870,9781472828927.0,2018-09-20,235015,190,1196.6283367556468
21871,9781472828989.0,2018-10-18,215616,192,1128.932530120482
21872,9781472829146.0,2019-03-21,158794,140,1153.2405660377358
21873,9781472829221.0,2019-01-24,110727,90,1372.4920634920634
21874,9781472829269.0,2019-09-19,261187,227,1252.2904411764705
21875,9781472829382.0,2019-03-21,1111757,766,1421.4764267990074
21876,9781472829467.0,2018-09-20,120101,71,1419.7022471910113
21877,9781472830005.0,2018-05-31,371892,113,3255.76512455516
21878,9781472830210.0,2019-01-24,104317,87,1281.1892583120205
21879,9781472830739.0,2019-01-24,168278,159,1175.2314410480349
21880,9781472830968.0,2019-02-21,54970,36,1606.4622356495468
21881,9781472831705.0,2019-03-21,461920,337,1425.412026726058
21882,9781472831910.0,2018-01-09,0,0,1099.0
21883,9781472831910.0,2019-03-21,290144,244,1061.1022727272727
21884,9781472832030.0,2019-02-21,106175,104,1035.0442477876106
21885,9781472832320.0,2019-10-31,238415,191,1318.4411764705883
21886,9781472832368.0,2019-08-22,262650,219,1255.6268656716418
21887,9781472832603.0,2019-04-18,38822,30,1315.9759036144578
21888,9781472833174.0,2019-03-21,409687,389,1146.5054945054944
21889,9781472833174.0,2019-03-24,0,0,761.0
21890,9781472833310.0,2018-11-29,104528,54,1949.457627118644
21891,9781472833761.0,2018-08-23,144107,120,1081.5238095238096
21892,9781472834072.0,2018-01-25,3366,4,841.5
21893,9781472834232.0,2018-01-25,20729,31,378.2073170731707
21894,9781472834539.0,2019-03-21,23979,21,1050.788990825688
21895,9781472834539.0,2019-03-23,4369,3,1531.6333333333334
21896,9781472834607.0,2019-10-31,94457,74,1380.3125
21897,9781472834850.0,2019-08-31,0,0,999.0
21898,9781472834850.0,2019-10-31,102710,70,1603.9955947136564
21899,9781472835284.0,2019-06-27,221819,180,1246.51871657754
21900,9781472835406.0,2018-04-26,20955,6,3153.4
21901,9781472835574.0,2018-03-22,7536,8,947.1428571428571
21902,9781472835598.0,2018-11-01,3200,2,1385.0222222222221
21903,9781472836113.0,2019-06-27,164154,152,1124.0833333333333
21904,9781472837936.0,2018-09-20,1392,2,625.75
21905,9781472909909.0,2017-06-15,27976,24,1100.75
21906,9781472910103.0,2014-07-31,30393,67,485.7
21907,9781472911162.0,2014-12-18,11388,6,1898.0
21908,9781472913876.0,2017-11-30,148394,47,2909.097014925373
21909,9781472913876.0,2018-09-13,46032,13,2650.8076923076924
21910,9781472914811.0,2018-09-06,60156,35,1551.3020833333333
21911,9781472915795.0,2014-10-02,599,1,638.0
21912,9781472918987.0,2015-01-15,18980,20,963.5
21913,9781472921765.0,2015-09-03,25105,26,1008.6521739130435
21914,9781472923134.0,2017-08-24,456175,502,933.4739010989011
21915,9781472924216.0,2017-09-07,160467,118,1471.5587188612099
21916,9781472925961.0,2017-08-10,131881,133,991.3372549019608
21917,9781472927095.0,2016-05-19,13835,7,1575.8666666666666
21918,9781472932181.0,2017-05-18,79137,76,1032.8012232415902
21919,9781472936622.0,2017-09-07,108466,138,922.0042735042736
21920,9781472936738.0,2017-07-27,52820,28,1956.6538461538462
21921,9781472936943.0,2017-06-15,323796,358,1050.537750385208
21922,9781472937353.0,2017-05-04,366058,355,1016.8706365503081
21923,9781472937766.0,2017-05-18,67073,44,1542.4259259259259
21924,9781472937797.0,2017-08-24,15700,10,1654.8125
21925,9781472937827.0,2018-09-06,20228,8,2554.55
21926,9781472938589.0,2017-12-08,2878,2,2658.3333333333335
21927,9781472938978.0,2017-05-04,79106,81,985.9652173913043
21928,9781472939692.0,2017-09-21,70228,72,1003.0793650793651
21929,9781472939968.0,2017-10-05,237835,245,1040.515050167224
21930,9781472940308.0,2018-02-08,32829,22,1491.611111111111
21931,9781472940384.0,2015-05-06,2564,2,1282.0
21932,9781472940384.0,2017-10-19,628830,457,1394.5554171855542
21933,9781472942319.0,2018-03-08,35061,26,1286.9642857142858
21934,9781472942791.0,2017-10-19,19648,12,1651.0
21935,9781472943019.0,2017-12-28,23778,22,1119.0
21936,9781472943118.0,2018-05-17,35365,35,998.8928571428571
21937,9781472943279.0,2018-08-23,178559,146,1201.1535714285715
21938,9781472943347.0,2017-09-07,520144,247,2289.6448863636365
21939,9781472943750.0,2018-04-19,12662,12,1016.78125
21940,9781472944597.0,2017-05-04,26814,15,1749.304347826087
21941,9781472945679.0,2017-09-21,28165,18,1608.3846153846155
21942,9781472946782.0,2017-12-28,27928,26,1048.9833333333333
21943,9781472947208.0,2018-05-10,131051,129,979.1445497630332
21944,9781472947772.0,2018-04-05,29515,23,1049.7916666666667
21945,9781472947871.0,2017-11-16,126800,125,988.9973474801061
21946,9781472947970.0,2018-03-08,31637,29,1014.9152542372881
21947,9781472948083.0,2017-09-13,450265,570,938.720465890183
21948,9781472948120.0,2018-05-17,49479,44,1121.3070866141732
21949,9781472948557.0,2018-05-17,2599,13,162.4375
21950,9781472948618.0,2018-06-21,508595,450,1057.183962264151
21951,9781472948687.0,2017-09-07,19669,11,1818.04
21952,9781472948809.0,2017-11-16,23704,27,887.0909090909091
21953,9781472949172.0,2018-05-03,14402,15,971.578947368421
21954,9781472949301.0,2017-12-28,347724,336,1073.9311224489795
21955,9781472950499.0,2018-02-08,17822,18,1027.1818181818182
21956,9781472950642.0,2017-11-02,189353,219,948.6353711790393
21957,9781472951229.0,2018-02-22,60229,40,1520.888888888889
21958,9781472951359.0,2018-09-20,83705,77,1058.3835616438357
21959,9781472952189.0,2017-07-13,2595,5,592.375
21960,9781472952721.0,2018-09-06,24015,6,4101.714285714285
21961,9781472953179.0,2019-04-04,108059,54,2488.865671641791
21962,9781472954930.0,2019-03-07,15304,9,2067.0236220472443
21963,9781472954930.0,2019-03-14,35301,23,1548.612716763006
21964,9781472954961.0,2018-08-23,71124,97,974.566210045662
21965,9781472956194.0,2018-04-05,4633,5,953.75
21966,9781472956231.0,2018-09-06,98102,92,1042.8403361344538
21967,9781472956279.0,2018-05-17,6993,7,994.7027027027027
21968,9781472956439.0,2018-04-19,139377,129,1323.6944444444443
21969,9781472957337.0,2019-07-11,46049,31,1550.8461538461538
21970,9781472958594.0,2018-09-18,69213,55,1490.2608695652175
21971,9781472959485.0,2019-06-13,70449,39,1879.8206896551724
21972,9781472959850.0,2019-06-13,208638,170,1196.1486486486488
21973,9781472960030.0,2019-03-02,0,0,2029.0
21974,9781472960030.0,2019-03-07,6991,3,2063.2125
21975,9781472960030.0,2019-03-14,81607,42,1847.24
21976,9781472960160.0,2017-03-21,0,0,1209.0
21977,9781472960160.0,2018-07-26,129387,127,1068.06
21978,9781472960542.0,2019-03-21,9248,4,2299.6
21979,9781472961815.0,2019-08-08,54865,36,1422.2985074626865
21980,9781472961891.0,2019-06-13,6271,6,1128.1136363636363
21981,9781472962799.0,2018-12-26,112104,70,1465.8021978021977
21982,9781472963895.0,2019-06-27,145848,113,1245.7761194029852
21983,9781472964465.0,2019-04-18,155272,118,1123.119266055046
21984,9781472965127.0,2019-01-10,138972,112,1096.9391634980989
21985,9781472967251.0,2019-08-22,27326,22,1773.8974358974358
21986,9781472968982.0,2017-07-04,0,0,1925.0
21987,9781472968982.0,2018-12-17,176994,86,2283.6493150684933
21988,9781472968982.0,2019-02-14,25495,5,5099.0
21989,9781473200609.0,2018-09-06,144655,155,910.8294117647059
21990,9781473200760.0,2013-09-24,299,1,236.625
21991,9781473206168.0,2017-05-18,13285,15,875.7441860465116
21992,9781473213197.0,2016-06-16,115871,350,449.98835274542427
21993,9781473213227.0,2017-07-27,132894,193,673.0210843373494
21994,9781473214774.0,2017-04-20,3970,30,341.9384615384615
21995,9781473214873.0,2018-09-20,32770,30,1097.0392156862745
21996,9781473214873.0,2018-09-27,891653,2559,439.9195171026157
21997,9781473214873.0,2019-09-27,897,3,299.0
21998,9781473216143.0,2015-11-05,396,4,94.8974358974359
21999,9781473216532.0,2018-09-04,68770,274,243.02189781021897
22000,9781473217249.0,2018-08-23,1083445,1229,746.0639853747715
22001,9781473217263.0,2017-01-26,9465,36,203.31958762886597
22002,9781473217287.0,2017-10-19,3194,6,474.4255319148936
22003,9781473217300.0,2018-07-26,5990,11,580.7920792079208
22004,9781473217331.0,2017-10-19,917064,1435,612.208398133748
22005,9781473221475.0,2017-08-24,180377,234,739.93359375
22006,9781473221475.0,2023-02-08,0,0,399.0
22007,9781473222205.0,2017-10-19,66780,163,500.8640226628895
22008,9781473222236.0,2018-11-15,63732,95,544.1468253968254
22009,9781473222755.0,2017-12-21,0,0,399.0
22010,9781473223387.0,2017-11-23,292942,353,788.3302063789869
22011,9781473224858.0,2019-02-19,0,2,332.6666666666667
22012,9781473225053.0,2018-12-04,0,0,499.0
22013,9781473339781.0,2017-08-25,14534,29,478.5076923076923
22014,9781473342460.0,2017-09-21,1806,3,576.4
22015,9781473342750.0,2017-09-21,2097,3,699.0
22016,9781473344846.0,2017-09-20,458913,843,538.8776978417267
22017,9781473344846.0,2017-09-21,67284,91,742.4508670520231
22018,9781473344853.0,2017-09-20,31111,57,548.9241379310345
22019,9781473344853.0,2017-09-21,0,0,862.2222222222222
22020,9781473344877.0,2017-09-20,0,0,548.2
22021,9781473344884.0,2017-09-20,33731,61,539.8833333333333
22022,9781473344884.0,2017-09-21,1709,3,569.6666666666666
22023,9781473345867.0,2017-07-18,0,0,379.0
22024,9781473345904.0,2017-07-18,0,0,399.0
22025,9781473345911.0,2017-07-18,0,0,303.0
22026,9781473345911.0,2017-07-19,2397,3,764.5714285714286
22027,9781473345928.0,2017-07-18,0,0,399.0
22028,9781473345935.0,2017-07-18,0,0,475.0
22029,9781473345942.0,2017-07-18,0,0,399.0
22030,9781473345959.0,2017-07-18,0,0,399.0
22031,9781473345973.0,2017-07-18,0,0,399.0
22032,9781473346086.0,2017-07-18,0,0,399.0
22033,9781473346093.0,2017-07-18,1596,4,399.0
22034,9781473346192.0,2017-07-18,0,0,379.0
22035,9781473346284.0,2017-07-18,0,0,399.0
22036,9781473348363.0,2017-07-05,1196,4,332.3333333333333
22037,9781473348585.0,2017-07-05,0,0,303.0
22038,9781473348707.0,2017-07-05,0,0,399.0
22039,9781473348851.0,2017-07-18,997,3,324.0
22040,9781473348875.0,2017-07-18,0,0,399.0
22041,9781473348974.0,2017-02-16,897,3,299.0
22042,9781473348974.0,2017-02-17,0,0,474.0
22043,9781473349070.0,2017-07-21,0,0,426.0
22044,9781473349223.0,2017-07-21,0,0,285.0
22045,9781473349346.0,2017-07-21,0,0,370.0
22046,9781473349445.0,2017-07-21,0,0,220.0
22047,9781473349506.0,2017-07-21,0,0,417.0
22048,9781473349582.0,2017-07-21,0,0,538.0
22049,9781473349650.0,2017-07-18,1596,4,399.0
22050,9781473362963.0,2019-03-04,297,4,75.0909090909091
22051,9781473370593.0,2015-02-18,1697,3,574.0
22052,9781473370951.0,2018-09-11,0,0,471.95238095238096
22053,9781473370968.0,2018-09-11,0,0,605.5652173913044
22054,9781473372856.0,2015-04-23,18570,52,388.2044198895028
22055,9781473372856.0,2015-04-24,0,0,752.2666666666667
22056,9781473375253.0,2015-06-04,498,2,315.5
22057,9781473379817.0,2019-09-25,0,0,929.8
22058,9781473379862.0,2019-03-25,4056,4,1019.0
22059,9781473388727.0,2013-04-16,9430,24,421.0752688172043
22060,9781473389144.0,2018-08-29,0,0,793.7857142857143
22061,9781473501355.0,2018-04-05,80590,112,703.4516129032259
22062,9781473511736.0,2016-07-21,123412,82,1551.3761467889908
22063,9781473512436.0,2016-07-07,52944,40,1339.75
